seg_id,seg_type,position,timestamp,real,i,j,k,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,linear_x,linear_y,linear_z,stability
2,?,NONE,25761,0.7454,0.4442,-0.3121,0.3870,8.1094,2.5312,3.7305,2.5742,0.1445,0.1992,-0.5352,-2.2266,4.4141,4
2,?,NONE,25862,0.6893,0.5192,-0.2590,0.4339,8.6484,4.5625,-1.5977,2.0508,0.3711,0.1758,0.1875,-1.2656,-1.0156,4
2,?,NONE,25902,0.6730,0.5381,-0.2446,0.4446,8.4609,5.1367,-2.4375,1.3047,0.0645,0.0410,0.6953,0.0391,-5.1992,4
2,?,NONE,25916,0.6705,0.5411,-0.2424,0.4460,8.5742,5.3281,-2.5937,1.3047,0.0645,0.0410,0.6953,0.0391,-5.1992,4
2,?,NONE,25928,0.6686,0.5433,-0.2408,0.4468,8.6133,5.2500,-2.5547,1.3047,0.0645,0.0410,0.6953,0.0391,-5.1992,4
2,?,NONE,25981,0.6653,0.5479,-0.2411,0.4461,8.4922,5.1367,-0.7148,-0.1172,-0.1152,-0.0645,0.6953,0.0391,-5.1992,4
2,?,NONE,25995,0.6663,0.5472,-0.2423,0.4449,8.3477,5.1367,-0.0625,-0.1172,-0.1152,-0.0645,0.6953,0.0391,-5.1992,4
2,?,NONE,26022,0.6712,0.5430,-0.2479,0.4395,8.0430,4.8281,1.0469,-0.5566,-0.2363,-0.1113,0.6953,0.0391,-5.1992,4
2,?,NONE,26131,0.6881,0.5242,-0.2704,0.4226,8.0430,4.5234,3.8437,-0.4473,-0.1445,-0.0039,0.6953,0.0391,-5.1992,4
2,?,NONE,26142,0.6888,0.5234,-0.2717,0.4217,7.9609,4.4844,3.8828,-0.4473,-0.1445,-0.0039,0.6953,0.0391,-5.1992,4
2,?,NONE,26192,0.6911,0.5200,-0.2737,0.4208,8.2305,4.7891,3.8437,-0.0820,0.0723,0.0137,-0.0547,-0.2891,1.0195,4
2,?,NONE,26202,0.6910,0.5200,-0.2737,0.4210,8.2305,4.7539,3.6914,-0.0820,0.0723,0.0137,-0.0547,-0.2891,1.0195,4
2,?,NONE,26212,0.6907,0.5203,-0.2736,0.4211,8.2656,4.6758,3.6133,-0.0820,0.0723,0.0137,-0.0547,-0.2891,1.0195,4
2,?,NONE,26232,0.6899,0.5212,-0.2734,0.4214,8.1875,4.7148,3.0781,-0.0820,0.0723,0.0137,-0.0547,-0.2891,1.0195,4
2,?,NONE,26242,0.6896,0.5217,-0.2735,0.4214,8.1133,4.7148,3.0000,-0.0820,0.0723,0.0137,-0.0547,-0.2891,1.0195,4
2,?,NONE,26261,0.6890,0.5222,-0.2738,0.4214,8.1133,4.7148,2.6172,-0.0820,0.0723,0.0137,-0.0547,-0.0742,-0.2656,4
2,?,NONE,26272,0.6888,0.5223,-0.2739,0.4215,8.1094,4.7539,2.5430,-0.0820,0.0723,0.0137,-0.0547,-0.0742,-0.2656,4
2,?,NONE,26282,0.6888,0.5225,-0.2738,0.4216,8.1523,4.7891,2.5039,-0.0820,0.0723,0.0137,-0.0547,-0.0742,-0.2656,4
2,?,NONE,26292,0.6887,0.5226,-0.2736,0.4216,8.1875,4.8281,2.5039,-0.0820,0.0723,0.0137,-0.0547,-0.0742,-0.2656,4
2,?,NONE,26352,0.6879,0.5239,-0.2731,0.4217,8.0039,4.7891,2.4258,-0.0137,-0.0312,-0.0059,0.0195,-0.0742,-0.5117,4
2,?,NONE,26362,0.6879,0.5237,-0.2733,0.4216,8.0391,4.7539,2.4258,-0.0137,-0.0312,-0.0059,0.0195,-0.0742,-0.5117,4
2,?,NONE,26373,0.6882,0.5235,-0.2734,0.4213,8.0039,4.7539,2.4648,-0.0137,-0.0312,-0.0059,0.0195,-0.0742,-0.5117,4
2,?,NONE,26423,0.6887,0.5237,-0.2741,0.4199,7.9609,4.7148,2.6953,-0.0117,-0.0566,-0.0469,0.0195,-0.0742,-0.5117,4
2,R,NONE,26483,0.6891,0.5240,-0.2737,0.4190,8.0391,4.7539,2.6562,-0.0273,0.0137,-0.0508,-0.1172,-0.0586,-0.2734,4
2,R,NONE,26497,0.6892,0.5241,-0.2736,0.4189,7.9648,4.8672,2.6953,-0.0273,0.0137,-0.0508,-0.1172,-0.0586,-0.2734,4
2,R,NONE,26509,0.6892,0.5242,-0.2734,0.4189,7.9609,4.8281,2.6562,-0.0273,0.0137,-0.0508,-0.1172,-0.0586,-0.2734,4
2,R,NONE,26553,0.6885,0.5256,-0.2724,0.4191,7.9648,4.6758,2.4648,0.0801,-0.0488,-0.0371,-0.1172,-0.0586,-0.2734,4
2,R,NONE,26563,0.6882,0.5260,-0.2725,0.4188,7.7656,4.7891,2.4648,0.0801,-0.0488,-0.0371,-0.1172,-0.0586,-0.2734,4
2,R,NONE,26763,0.6860,0.5255,-0.2718,0.4235,8.3867,4.8281,2.6172,0.0215,0.0645,0.0547,0.2891,0.0312,-0.3086,4
2,R,NONE,26773,0.6859,0.5256,-0.2720,0.4236,8.3867,4.8281,2.5781,0.0215,0.0645,0.0547,0.2891,0.0312,-0.3086,4
2,R,NONE,26783,0.6857,0.5257,-0.2722,0.4236,8.3867,4.8672,2.6172,0.0215,0.0645,0.0547,0.2891,0.0312,-0.3086,4
2,R,NONE,26793,0.6855,0.5259,-0.2724,0.4234,8.3477,4.8672,2.6172,0.0215,0.0645,0.0547,0.2891,0.0312,-0.3086,4
2,R,NONE,26843,0.6850,0.5272,-0.2707,0.4238,8.3437,4.8281,2.4648,0.0820,0.0937,-0.0410,0.2891,0.0312,-0.3086,4
2,R,NONE,26853,0.6849,0.5275,-0.2703,0.4238,8.3086,4.9062,2.4648,0.0820,0.0937,-0.0410,0.2891,0.0312,-0.3086,4
2,R,NONE,26863,0.6849,0.5279,-0.2700,0.4236,8.1875,4.8281,2.4648,0.0820,0.0937,-0.0410,0.2891,0.0312,-0.3086,4
2,R,NONE,26873,0.6849,0.5283,-0.2698,0.4232,8.1875,4.8281,2.3867,0.0820,0.0937,-0.0410,0.2891,0.0312,-0.3086,4
2,R,NONE,27074,0.6666,0.5880,-0.3616,0.2813,11.7109,4.0234,1.1641,0.2109,-3.1641,-1.6504,0.2148,-0.1367,-0.3984,4
3,?,NONE,27705,0.0586,0.4048,-0.8693,-0.2775,5.1641,-3.2148,-15.6211,0.3340,-0.8164,0.3555,7.4414,-8.1133,-8.1328,4
3,?,NONE,27715,0.0566,0.4053,-0.8685,-0.2798,4.8984,-2.7539,-14.8516,0.3340,-0.8164,0.3555,7.4414,-8.1133,-8.1328,4
3,?,NONE,27726,0.0560,0.4072,-0.8665,-0.2834,4.8594,-1.7969,-14.1562,0.3340,-0.8164,0.3555,7.4414,-8.1133,-8.1328,4
3,?,NONE,27745,0.0577,0.4137,-0.8605,-0.2917,4.6289,-0.1523,-13.0078,0.3340,-0.8164,0.3555,7.4414,-8.1133,-8.1328,4
3,?,NONE,27775,0.0639,0.4270,-0.8489,-0.3050,3.2891,1.8789,-10.6719,0.3340,-0.8164,0.3555,5.4023,-4.7695,-3.9336,4
3,?,NONE,27786,0.0662,0.4318,-0.8444,-0.3100,2.6758,1.9961,-10.2539,0.3340,-0.8164,0.3555,5.4023,-4.7695,-3.9336,4
3,?,NONE,27796,0.0685,0.4370,-0.8397,-0.3150,1.9844,2.0703,-9.7187,0.3340,-0.8164,0.3555,5.4023,-4.7695,-3.9336,4
3,?,NONE,27810,0.0708,0.4430,-0.8345,-0.3199,0.7227,2.8750,-9.1055,0.3340,-0.8164,0.3555,5.4023,-4.7695,-3.9336,4
3,?,NONE,27826,0.0757,0.4579,-0.8221,-0.3299,0.1484,3.2187,-9.1445,-1.3184,0.5195,-1.6816,5.4023,-4.7695,-3.9336,4
3,?,NONE,27866,0.0872,0.4994,-0.7883,-0.3488,-1.5391,4.5625,-7.7305,-1.3184,0.5195,-1.6816,-0.4531,-1.2969,-0.0195,4
3,?,NONE,27877,0.0892,0.5110,-0.7782,-0.3540,-3.0703,5.5586,-7.2266,-1.3184,0.5195,-1.6816,-0.4531,-1.2969,-0.0195,4
3,?,NONE,27967,0.1060,0.5872,-0.7016,-0.3896,-12.2305,10.7266,-2.5547,-0.9980,0.5918,-1.5781,-0.4531,-1.2969,-0.0195,4
3,?,NONE,28006,0.1121,0.6036,-0.6850,-0.3923,-12.3047,11.1484,-1.1758,-0.5664,0.5859,-1.0059,-9.4492,4.3711,4.4336,4
3,?,NONE,28016,0.1121,0.6042,-0.6849,-0.3915,-12.1523,10.9180,-0.9063,-0.5664,0.5859,-1.0059,-9.4492,4.3711,4.4336,4
3,?,NONE,28026,0.1115,0.6026,-0.6870,-0.3906,-12.0742,10.8047,-0.8281,-0.5664,0.5859,-1.0059,-9.4492,4.3711,4.4336,4
3,?,NONE,28036,0.1102,0.5989,-0.6908,-0.3898,-11.5742,10.5352,-0.9453,-0.5664,0.5859,-1.0059,-9.4492,4.3711,4.4336,4
3,?,NONE,28227,0.0551,0.4062,-0.8519,-0.3258,0.4531,1.9570,-10.2891,1.4766,-1.1055,2.0996,-1.5625,-0.6367,1.5273,4
3,?,NONE,28237,0.0503,0.3959,-0.8589,-0.3211,0.4531,1.9570,-10.2891,1.4766,-1.1055,2.0996,-1.5625,-0.6367,1.5273,4
3,?,NONE,28247,0.0461,0.3862,-0.8652,-0.3163,0.6836,1.7266,-10.8672,1.4766,-1.1055,2.0996,-1.5625,-0.6367,1.5273,4
3,?,NONE,28281,0.0394,0.3622,-0.8812,-0.3015,1.9844,0.4609,-12.2422,1.2813,-0.4082,1.6445,-1.5625,-0.6367,1.5273,4
3,?,NONE,28297,0.0364,0.3499,-0.8888,-0.2938,2.0625,0.5781,-12.3203,1.2813,-0.4082,1.6445,-1.5625,-0.6367,1.5273,4
3,?,NONE,28307,0.0347,0.3445,-0.8918,-0.2913,2.0234,0.8828,-12.1641,1.2813,-0.4082,1.6445,-1.5625,-0.6367,1.5273,4
3,?,NONE,28347,0.0300,0.3273,-0.9003,-0.2852,2.8672,1.5742,-12.6680,0.4297,-0.2402,0.7871,-1.5625,-0.6367,1.5273,4
3,?,NONE,28427,0.0349,0.3265,-0.8987,-0.2908,2.3672,2.0312,-11.1328,-0.5039,0.1445,-0.4414,-1.5625,-0.6367,1.5273,4
3,?,NONE,28507,0.0594,0.3648,-0.8759,-0.3103,-0.0078,4.1406,-8.3398,-0.9063,0.9824,-1.4648,3.3828,-3.6094,-2.8398,4
3,?,NONE,28547,0.0662,0.3932,-0.8570,-0.3264,-2.0000,6.3984,-7.0312,-1.0625,0.3848,-1.4922,3.3828,-3.6094,-2.8398,4
3,?,NONE,28557,0.0679,0.3998,-0.8524,-0.3301,-2.3047,6.7070,-6.9531,-1.0625,0.3848,-1.4922,3.3828,-3.6094,-2.8398,4
3,?,NONE,28568,0.0698,0.4064,-0.8478,-0.3334,-2.3047,6.8633,-6.7305,-1.0625,0.3848,-1.4922,3.3828,-3.6094,-2.8398,4
3,?,NONE,28578,0.0718,0.4128,-0.8434,-0.3362,-2.4219,7.0859,-6.6523,-1.0625,0.3848,-1.4922,3.3828,-3.6094,-2.8398,4
3,?,NONE,28598,0.0746,0.4247,-0.8354,-0.3409,-3.3008,7.8125,-6.3086,-1.0625,0.3848,-1.4922,3.3828,-3.6094,-2.8398,4
3,?,NONE,28608,0.0754,0.4302,-0.8315,-0.3433,-3.6445,8.0078,-6.1914,-1.0625,0.3848,-1.4922,3.3828,-3.6094,-2.8398,4
3,?,NONE,28628,0.0763,0.4396,-0.8247,-0.3475,-4.0273,8.4336,-6.2305,-1.0625,0.3848,-1.4922,-2.1680,2.2187,1.3516,4
3,?,NONE,28638,0.0767,0.4432,-0.8222,-0.3488,-4.1445,8.3125,-6.3477,-1.0625,0.3848,-1.4922,-2.1680,2.2187,1.3516,4
3,?,NONE,28648,0.0773,0.4468,-0.8198,-0.3497,-4.1445,8.2344,-6.5000,-1.0625,0.3848,-1.4922,-2.1680,2.2187,1.3516,4
3,?,NONE,28678,0.0801,0.4556,-0.8142,-0.3510,-3.8008,7.9727,-6.7305,-0.2598,0.3516,-0.6309,-2.1680,2.2187,1.3516,4
3,?,NONE,28688,0.0810,0.4576,-0.8128,-0.3512,-3.6836,7.8164,-6.7305,-0.2598,0.3516,-0.6309,-2.1680,2.2187,1.3516,4
3,?,NONE,28702,0.0818,0.4593,-0.8117,-0.3514,-3.2227,7.3906,-6.8828,-0.2598,0.3516,-0.6309,-2.1680,2.2187,1.3516,4
3,?,NONE,28713,0.0825,0.4607,-0.8108,-0.3516,-2.9961,7.2461,-6.9570,-0.2598,0.3516,-0.6309,-2.1680,2.2187,1.3516,4
3,?,NONE,28725,0.0832,0.4619,-0.8101,-0.3515,-2.8398,7.1680,-6.9570,-0.2598,0.3516,-0.6309,-2.1680,2.2187,1.3516,4
3,?,NONE,28738,0.0844,0.4637,-0.8091,-0.3509,-2.8398,7.1680,-6.9570,-0.2598,0.3516,-0.6309,-2.1680,2.2187,1.3516,4
3,?,NONE,28758,0.0854,0.4651,-0.8087,-0.3500,-2.4961,6.8594,-7.3477,-0.2598,0.3516,-0.6309,-2.1680,2.2187,1.3516,4
3,?,NONE,28769,0.0860,0.4656,-0.8085,-0.3496,-2.2266,6.7812,-7.4141,-0.2598,0.3516,-0.6309,-2.1680,2.2187,1.3516,4
3,?,NONE,28809,0.0876,0.4672,-0.8076,-0.3491,-1.6914,6.2852,-7.6484,-0.0352,0.0859,-0.0684,-0.1641,0.2109,-0.2109,4
3,?,NONE,28847,0.0876,0.4687,-0.8062,-0.3503,-1.6523,6.1680,-7.7266,-0.1152,-0.0547,-0.1191,0.1406,-0.0586,-0.4023,4
3,?,NONE,28918,0.0889,0.4708,-0.8036,-0.3532,-1.6523,6.0937,-7.3437,-0.0430,0.1016,-0.0508,0.1406,-0.0586,-0.4023,4
3,?,NONE,28928,0.0892,0.4711,-0.8033,-0.3533,-1.5781,6.0937,-7.4180,-0.0430,0.1016,-0.0508,0.1406,-0.0586,-0.4023,4
3,?,NONE,28968,0.0894,0.4724,-0.8017,-0.3551,-1.8086,6.4375,-7.2695,-0.1387,-0.0645,-0.1094,0.1406,-0.0586,-0.4023,4
3,?,NONE,28978,0.0893,0.4726,-0.8013,-0.3558,-1.8086,6.4375,-7.2695,-0.1387,-0.0645,-0.1094,0.1406,-0.0586,-0.4023,4
3,?,NONE,28989,0.0892,0.4728,-0.8010,-0.3563,-1.8438,6.5547,-7.2656,-0.1387,-0.0645,-0.1094,0.1406,-0.0586,-0.4023,4
3,?,NONE,29049,0.0895,0.4741,-0.8000,-0.3567,-1.7695,6.3984,-7.5312,-0.0391,-0.0059,-0.0684,-0.1094,0.1406,0.0000,4
3,R,NONE,29219,0.0878,0.4734,-0.8010,-0.3557,-1.5781,6.1680,-7.7617,0.0586,-0.0156,0.0312,-0.0859,0.1172,0.0234,4
3,R,NONE,29229,0.0878,0.4733,-0.8013,-0.3553,-1.5000,6.1680,-7.7266,0.0586,-0.0156,0.0312,-0.0859,0.1172,0.0234,4
3,R,NONE,29239,0.0880,0.4733,-0.8014,-0.3549,-1.5781,6.1680,-7.7266,0.0586,-0.0156,0.0312,-0.0859,0.1172,0.0234,4
3,R,NONE,29369,0.0878,0.4749,-0.8021,-0.3513,-1.8086,6.4766,-7.2695,0.0664,0.0547,-0.0059,-0.0312,0.0703,0.1562,4
3,R,NONE,29380,0.0873,0.4747,-0.8023,-0.3511,-1.8086,6.5156,-7.3047,0.0664,0.0547,-0.0059,-0.0312,0.0703,0.1562,4
3,R,NONE,29399,0.0864,0.4740,-0.8029,-0.3511,-1.9609,6.4766,-7.5352,0.0664,0.0547,-0.0059,-0.1406,0.2031,-0.0273,4
3,R,NONE,29410,0.0861,0.4737,-0.8033,-0.3506,-1.8828,6.3242,-7.6094,0.0664,0.0547,-0.0059,-0.1406,0.2031,-0.0273,4
3,R,NONE,29420,0.0859,0.4734,-0.8037,-0.3500,-1.8438,6.2852,-7.6523,0.0664,0.0547,-0.0059,-0.1406,0.2031,-0.0273,4
3,R,NONE,29430,0.0859,0.4733,-0.8041,-0.3492,-1.6914,6.2852,-7.7305,0.0664,0.0547,-0.0059,-0.1406,0.2031,-0.0273,4
3,R,NONE,29450,0.0862,0.4731,-0.8049,-0.3477,-1.5391,6.2070,-7.7266,0.0664,0.0547,-0.0059,-0.1406,0.2031,-0.0273,4
3,R,NONE,29460,0.0862,0.4730,-0.8053,-0.3470,-1.5391,6.2461,-7.7617,0.0664,0.0547,-0.0059,-0.1406,0.2031,-0.0273,4
3,R,NONE,29470,0.0861,0.4727,-0.8057,-0.3464,-1.5391,6.2461,-7.7617,0.0664,0.0547,-0.0059,-0.1406,0.2031,-0.0273,4
3,R,NONE,29500,0.0859,0.4718,-0.8069,-0.3447,-1.5391,6.2852,-7.8789,0.1055,-0.0039,0.0801,0.2187,-0.1680,-0.2852,4
3,R,NONE,29510,0.0863,0.4715,-0.8075,-0.3439,-1.5000,6.2461,-7.9180,0.1055,-0.0039,0.0801,0.2187,-0.1680,-0.2852,4
3,R,NONE,29540,0.0875,0.4711,-0.8089,-0.3407,-1.5781,6.2852,-8.0312,0.1387,0.1074,0.0801,0.1719,-0.0508,-0.4141,4
3,R,NONE,29554,0.0883,0.4710,-0.8095,-0.3393,-1.4609,6.2461,-8.1094,0.1387,0.1074,0.0801,0.1719,-0.0508,-0.4141,4
3,R,NONE,29570,0.0899,0.4708,-0.8105,-0.3366,-1.5391,6.3242,-8.0703,0.1660,0.2227,0.1309,0.1719,-0.0508,-0.4141,4
3,R,NONE,29580,0.0910,0.4706,-0.8112,-0.3348,-1.6172,6.3984,-8.0703,0.1660,0.2227,0.1309,0.1719,-0.0508,-0.4141,4
3,R,NONE,29590,0.0923,0.4706,-0.8119,-0.3330,-1.6172,6.3984,-8.0703,0.1660,0.2227,0.1309,0.1719,-0.0508,-0.4141,4
3,R,NONE,29620,0.0989,0.4708,-0.8142,-0.3251,-1.8086,6.6289,-7.8398,0.2910,0.6504,0.2637,0.1719,-0.0508,-0.4141,4
4,?,NONE,30081,0.0920,0.1050,-0.9811,-0.1337,2.4062,1.3047,-10.1758,0.6309,-0.0703,2.5527,0.1719,-0.0508,-0.4141,4
4,?,NONE,30091,0.0895,0.0801,-0.9839,-0.1319,2.5234,1.1523,-10.1719,0.6309,-0.0703,2.5527,0.1719,-0.0508,-0.4141,4
4,?,NONE,30101,0.0871,0.0574,-0.9860,-0.1304,2.5234,1.1523,-10.1719,0.6309,-0.0703,2.5527,0.1719,-0.0508,-0.4141,4
4,?,NONE,30112,0.0847,0.0374,-0.9873,-0.1292,2.9062,1.3047,-10.2109,0.6309,-0.0703,2.5527,0.1719,-0.0508,-0.4141,4
4,?,NONE,30211,0.0715,-0.1166,-0.9845,-0.1100,6.8516,-0.1523,-10.4062,0.1445,-0.3398,1.9629,0.1719,-0.0508,-0.4141,4
4,?,NONE,30292,0.0639,-0.1677,-0.9779,-0.1069,8.9961,-1.2227,-9.3281,-0.1152,-0.2715,0.7969,5.4180,-2.2266,-0.7031,4
4,?,NONE,30412,0.0752,-0.0843,-0.9874,-0.1110,6.4687,-2.0273,-9.2578,0.3066,0.7812,-2.4590,7.4766,-3.2148,0.5937,4
4,?,NONE,30442,0.0789,-0.0416,-0.9898,-0.1112,4.2070,-1.6445,-9.9062,0.2715,0.5469,-3.2031,7.4766,-3.2148,0.5937,4
4,?,NONE,30492,0.0919,0.0451,-0.9888,-0.1083,2.9062,-1.9531,-9.4844,0.4414,1.0137,-3.6523,7.4766,-3.2148,0.5937,4
4,?,NONE,30522,0.1034,0.1082,-0.9835,-0.1016,1.7188,-2.1797,-10.0664,0.7910,1.2227,-4.1875,0.5703,-4.4062,-0.0547,4
4,?,NONE,30532,0.1056,0.1301,-0.9809,-0.0989,1.1445,-2.1055,-10.1328,0.7910,1.2227,-4.1875,0.5703,-4.4062,-0.0547,4
4,?,NONE,30562,0.1093,0.1953,-0.9701,-0.0939,-0.7344,-1.4531,-10.2891,0.7090,0.7246,-4.3398,0.5703,-4.4062,-0.0547,4
4,?,NONE,30572,0.1108,0.2159,-0.9657,-0.0925,-0.8477,-1.4141,-10.3320,0.7090,0.7246,-4.3398,0.5703,-4.4062,-0.0547,4
4,?,NONE,30582,0.1127,0.2366,-0.9608,-0.0908,-1.2305,-1.4922,-10.3711,0.7090,0.7246,-4.3398,0.5703,-4.4062,-0.0547,4
4,?,NONE,30593,0.1146,0.2573,-0.9554,-0.0889,-1.6914,-1.3398,-10.3281,0.7090,0.7246,-4.3398,0.5703,-4.4062,-0.0547,4
4,?,NONE,30622,0.1196,0.3171,-0.9372,-0.0828,-2.9570,-0.9922,-10.1055,0.7090,0.7246,-4.3398,0.5703,-4.4062,-0.0547,4
4,?,NONE,30633,0.1205,0.3354,-0.9308,-0.0807,-3.1484,-0.8398,-10.2109,0.7090,0.7246,-4.3398,0.5703,-4.4062,-0.0547,4
4,?,NONE,30692,0.1111,0.4203,-0.8972,-0.0771,-5.8672,0.2305,-10.8281,0.5547,0.0391,-3.0273,0.5703,-4.4062,-0.0547,4
4,?,NONE,30833,0.1032,0.4494,-0.8831,-0.0876,-5.9844,2.0312,-9.8672,-0.3555,-0.2441,1.2773,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30843,0.1036,0.4419,-0.8867,-0.0886,-5.6367,1.9570,-9.8672,-0.3555,-0.2441,1.2773,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30853,0.1039,0.4334,-0.8907,-0.0895,-5.2539,1.8789,-9.7891,-0.3555,-0.2441,1.2773,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30863,0.1040,0.4242,-0.8950,-0.0901,-4.8711,1.5742,-9.7539,-0.3555,-0.2441,1.2773,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30883,0.1038,0.4030,-0.9047,-0.0912,-4.1055,0.8438,-9.7539,-0.3555,-0.2441,1.2773,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30893,0.1038,0.3910,-0.9099,-0.0917,-3.6836,0.6523,-9.7500,-0.3555,-0.2441,1.2773,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30923,0.1047,0.3513,-0.9258,-0.0925,-2.4570,0.1172,-9.7187,-0.2715,-0.3691,2.7695,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30933,0.1057,0.3363,-0.9313,-0.0919,-2.1133,-0.1523,-9.7539,-0.2715,-0.3691,2.7695,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30943,0.1069,0.3219,-0.9363,-0.0906,-1.7305,-0.3789,-9.7500,-0.2715,-0.3691,2.7695,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30963,0.1090,0.2908,-0.9466,-0.0867,-0.3125,-0.7656,-10.1367,-0.2715,-0.3691,2.7695,-8.6719,-0.3203,-0.7812,4
4,?,NONE,30973,0.1094,0.2743,-0.9516,-0.0847,0.0703,-0.9180,-10.2930,-0.2715,-0.3691,2.7695,-8.6719,-0.3203,-0.7812,4
4,?,NONE,31003,0.1068,0.2233,-0.9655,-0.0809,1.0273,-0.7266,-10.7109,-0.2715,-0.3691,2.7695,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31013,0.1052,0.2054,-0.9697,-0.0801,1.1055,-0.6484,-10.8281,-0.2715,-0.3691,2.7695,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31024,0.1039,0.1869,-0.9736,-0.0792,1.3359,-0.6484,-10.8320,-0.2715,-0.3691,2.7695,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31103,0.1094,0.0516,-0.9902,-0.0704,5.5078,-0.8008,-10.2148,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31114,0.1093,0.0356,-0.9908,-0.0707,5.7383,-0.8008,-10.1016,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31124,0.1088,0.0200,-0.9913,-0.0715,6.0078,-0.8008,-9.9883,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31134,0.1078,0.0049,-0.9915,-0.0726,6.1992,-0.7266,-9.8711,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31164,0.1047,-0.0372,-0.9908,-0.0767,7.2734,-0.6484,-9.6406,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31174,0.1035,-0.0498,-0.9903,-0.0779,7.5781,-0.5352,-9.6016,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31184,0.1022,-0.0624,-0.9896,-0.0792,7.5781,-0.5352,-9.6016,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31195,0.1007,-0.0735,-0.9890,-0.0804,8.3437,-0.5352,-9.3672,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31234,0.0937,-0.1085,-0.9858,-0.0867,8.7656,-0.1875,-9.1016,-0.2598,-0.0742,3.2676,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31295,0.0878,-0.1285,-0.9831,-0.0967,8.9141,0.0039,-8.2617,-0.3262,-0.1328,0.1426,-0.9141,-3.1055,-0.7969,4
4,?,NONE,31504,0.0972,0.0427,-0.9909,-0.0829,2.4844,-0.1875,-10.5156,0.6523,0.4199,-2.3242,4.6914,-1.1523,1.2734,4
4,?,NONE,31514,0.0986,0.0553,-0.9902,-0.0816,2.5586,-0.1875,-10.2930,0.6523,0.4199,-2.3242,4.6914,-1.1523,1.2734,4
4,?,NONE,31525,0.1003,0.0679,-0.9894,-0.0807,2.6367,-0.1875,-10.0664,0.6523,0.4199,-2.3242,4.6914,-1.1523,1.2734,4
4,?,NONE,31544,0.1052,0.0942,-0.9868,-0.0793,2.0234,-0.1523,-9.7187,0.6523,0.4199,-2.3242,4.6914,-1.1523,1.2734,4
4,?,NONE,31555,0.1081,0.1078,-0.9852,-0.0784,1.6406,0.0039,-9.9062,0.6523,0.4199,-2.3242,4.6914,-1.1523,1.2734,4
4,?,NONE,31685,0.1408,0.2809,-0.9488,-0.0324,-0.1602,0.2305,-10.8711,0.9609,0.5898,-2.2637,-1.0508,-1.7656,-0.4531,4
4,?,NONE,31695,0.1412,0.2911,-0.9457,-0.0298,-0.2734,0.3477,-10.8281,0.9609,0.5898,-2.2637,-1.0508,-1.7656,-0.4531,4
4,?,NONE,31705,0.1414,0.3005,-0.9428,-0.0279,-0.5039,0.4609,-10.8281,0.9609,0.5898,-2.2637,-1.0508,-1.7656,-0.4531,4
4,?,NONE,31715,0.1412,0.3092,-0.9401,-0.0267,-0.5430,0.5781,-10.8281,0.9609,0.5898,-2.2637,-1.0508,-1.7656,-0.4531,4
4,?,NONE,31735,0.1396,0.3243,-0.9352,-0.0264,-0.7734,0.7305,-10.8281,0.9609,0.5898,-2.2637,-3.4453,-0.7617,-1.2734,4
4,?,NONE,31745,0.1385,0.3304,-0.9332,-0.0272,-0.8867,0.8086,-10.7500,0.9609,0.5898,-2.2637,-3.4453,-0.7617,-1.2734,4
4,?,NONE,31755,0.1370,0.3361,-0.9314,-0.0285,-0.9648,0.9219,-10.6719,0.9609,0.5898,-2.2637,-3.4453,-0.7617,-1.2734,4
4,?,NONE,31765,0.1352,0.3416,-0.9296,-0.0302,-0.9648,0.9219,-10.6719,0.9609,0.5898,-2.2637,-3.4453,-0.7617,-1.2734,4
4,?,NONE,31776,0.1334,0.3463,-0.9280,-0.0320,-1.1953,1.2656,-10.5156,0.9609,0.5898,-2.2637,-3.4453,-0.7617,-1.2734,4
4,?,NONE,31805,0.1295,0.3576,-0.9241,-0.0361,-1.3086,1.4570,-10.2930,0.9609,0.5898,-2.2637,-3.6211,-0.1602,-0.8438,4
